,CS,FT,NE,SNE,SWF,SSWF,TYW,TC100,TC200,TC300,TC500,TC1000,NWPTY
20081023,0,0,4,2,0,0,0,0,0,0,0,0,9
20081024,0,0,3,2,0,0,0,0,0,0,0,0,8
20081025,0,1,3,2,0,0,0,0,0,0,0,0,7
20081026,0,1,2,1,0,0,0,0,0,0,0,0,6
20081027,0,1,3,1,0,0,0,0,0,0,0,0,6
20081028,0,1,4,2,0,0,0,0,0,0,0,0,5
20081029,0,1,3,2,0,0,0,0,0,0,0,0,4
20081030,0,1,3,2,0,0,0,0,0,0,0,0,3
20081031,0,1,3,2,0,0,0,0,0,0,0,0,2
20081101,0,1,4,2,0,0,0,0,0,0,0,0,1
20081102,0,1,5,3,0,0,0,0,0,0,0,0,0
20081103,0,1,5,3,0,0,0,0,0,0,0,0,0
20081104,0,1,5,3,0,0,0,0,0,0,0,0,0
20081105,0,1,5,3,0,0,0,0,0,0,0,0,0
20081106,0,1,4,3,0,0,0,0,0,0,0,0,1
20081107,0,1,3,2,0,0,0,0,0,0,0,0,2
20081108,0,1,3,2,0,0,0,0,0,0,0,1,3
20081109,0,2,4,3,0,0,0,0,0,0,0,2,4
20081110,0,3,5,4,0,0,0,0,0,0,0,3,5
20081111,0,3,4,4,0,0,0,0,0,0,0,4,6
20081112,0,3,3,3,0,0,0,0,0,0,0,4,7
20081113,0,3,4,4,0,0,0,0,0,0,0,4,8
20081114,0,2,4,4,0,0,0,0,0,0,0,4,9
20081115,0,2,5,4,0,0,0,0,0,0,0,4,10
20081116,0,2,6,4,0,0,0,0,0,0,0,4,10
20081117,0,2,7,5,0,0,0,0,0,0,0,4,10
20081118,0,2,8,6,0,0,0,0,0,0,0,3,10
20081119,0,1,8,6,0,0,0,0,0,0,0,2,10
20081120,0,0,8,6,0,0,0,0,0,0,0,1,10
20081121,0,0,9,7,0,0,0,0,0,0,0,0,9
20081122,0,0,10,8,0,0,0,0,0,0,0,0,8
20081123,0,0,9,7,0,0,0,0,0,0,0,0,7
20081124,0,0,8,6,0,0,0,0,0,0,0,0,6
20081125,0,1,8,7,0,0,0,0,0,0,0,0,5
20081126,0,1,8,8,0,0,0,0,0,0,0,0,4
20081127,0,1,8,8,0,0,0,0,0,0,0,0,3
20081128,0,1,7,7,0,0,0,0,0,0,0,0,2
20081129,0,1,7,6,0,0,0,0,0,0,0,0,1
20081130,0,1,7,5,0,0,0,0,0,0,0,0,0
20081201,0,1,7,5,0,0,0,0,0,0,0,0,0
20081202,0,1,7,4,0,0,0,0,0,0,0,0,0
20081203,0,1,7,4,0,0,0,0,0,0,0,0,0
20081204,0,1,7,4,0,0,0,0,0,0,0,0,0
20081205,0,0,6,3,0,0,0,0,0,0,0,0,0
20081206,0,0,6,3,0,0,0,0,0,0,0,0,0
20081207,0,0,6,3,0,0,0,0,0,0,0,0,0
20081208,0,0,7,4,0,0,0,0,0,0,0,0,0
20081209,0,1,7,4,0,0,0,0,0,0,0,0,1
20081210,0,1,7,4,0,0,0,0,0,0,0,0,2
20081211,0,1,6,3,0,0,0,0,0,0,0,0,3
20081212,0,1,6,4,0,0,0,0,0,0,0,0,4
20081213,0,1,6,4,0,0,0,0,0,0,0,0,5
20081214,0,1,6,4,0,0,0,0,0,0,0,0,6
20081215,0,1,6,4,0,0,0,0,0,0,0,0,7
20081216,0,1,6,3,0,0,0,0,0,0,0,0,8
20081217,0,1,6,2,0,0,0,0,0,0,0,0,9
20081218,0,1,6,1,0,0,0,0,0,0,0,0,10
20081219,0,0,6,2,0,0,0,0,0,0,0,0,10
20081220,0,0,5,2,0,0,0,0,0,0,0,0,9
20081221,0,0,5,2,0,0,0,0,0,0,0,0,8
20081222,0,0,5,2,0,0,0,0,0,0,0,0,7
20081223,0,0,6,3,0,0,0,0,0,0,0,0,6
20081224,0,0,7,4,0,0,0,0,0,0,0,0,5
20081225,0,0,7,4,0,0,0,0,0,0,0,0,4
20081226,0,0,7,5,0,0,0,0,0,0,0,0,3
20081227,0,0,7,6,0,0,0,0,0,0,0,0,2
20081228,0,0,6,6,0,0,0,0,0,0,0,0,1
20081229,0,0,5,5,0,0,0,0,0,0,0,0,0
20081230,0,1,6,6,0,0,0,0,0,0,0,0,0
20081231,0,1,7,7,0,0,0,0,0,0,0,0,0
20090101,0,1,7,7,0,0,0,0,0,0,0,0,0
20090102,0,1,6,6,0,0,0,0,0,0,0,0,0
20090103,0,1,6,6,0,0,0,0,0,0,0,0,0
20090104,0,1,7,7,0,0,0,0,0,0,0,0,0
20090105,0,2,7,7,0,0,0,0,0,0,0,0,0
20090106,0,2,7,7,0,0,0,0,0,0,0,0,0
20090107,0,2,8,8,0,0,0,0,0,0,0,0,0
20090108,0,2,9,9,0,0,0,0,0,0,0,0,0
20090109,0,1,9,9,0,0,0,0,0,0,0,0,0
20090110,1,1,8,8,0,0,0,0,0,0,0,0,0
20090111,2,1,8,8,0,0,0,0,0,0,0,0,0
20090112,2,1,9,8,0,0,0,0,0,0,0,0,0
20090113,2,1,9,8,0,0,0,0,0,0,0,0,0
20090114,3,1,9,7,0,0,0,0,0,0,0,0,0
20090115,3,0,9,7,0,0,0,0,0,0,0,0,0
20090116,3,0,9,6,0,0,0,0,0,0,0,0,0
20090117,3,0,8,5,0,0,0,0,0,0,0,0,0
20090118,3,0,7,4,0,0,0,0,0,0,0,0,0
20090119,3,0,6,3,0,0,0,0,0,0,0,0,0
20090120,2,0,7,4,0,0,0,0,0,0,0,0,0
20090121,1,0,6,3,0,0,0,0,0,0,0,0,0
20090122,1,1,6,3,0,0,0,0,0,0,0,0,0
20090123,1,1,5,2,0,0,0,0,0,0,0,0,0
20090124,1,1,5,3,0,0,0,0,0,0,0,0,0
20090125,2,1,5,3,0,0,0,0,0,0,0,0,0
20090126,2,1,5,4,0,0,0,0,0,0,0,0,0
20090127,2,1,6,5,0,0,0,0,0,0,0,0,0
20090128,2,1,7,6,0,0,0,0,0,0,0,0,0
20090129,2,1,8,6,0,0,0,0,0,0,0,0,0
20090130,2,1,7,5,0,0,0,0,0,0,0,0,0
20090131,2,2,7,5,0,0,0,0,0,0,0,0,0
20090201,2,1,7,5,0,0,0,0,0,0,0,0,0
20090202,2,1,7,5,0,0,0,0,0,0,0,0,0
20090203,1,1,6,4,0,0,0,0,0,0,0,0,0
20090204,0,1,6,3,0,0,0,0,0,0,0,0,0
20090205,0,1,6,3,0,0,0,0,0,0,0,0,0
20090206,0,2,6,3,0,0,0,0,0,0,0,0,0
20090207,0,2,6,3,0,0,0,0,0,0,0,0,0
20090208,0,2,6,4,0,0,0,0,0,0,0,0,0
20090209,0,2,7,5,0,0,0,0,0,0,0,0,0
20090210,0,1,8,5,0,0,0,0,0,0,0,0,0
20090211,0,1,7,5,0,0,0,0,0,0,0,0,0
20090212,0,1,7,5,0,0,0,0,0,0,0,0,0
20090213,0,1,7,5,0,0,0,0,0,0,0,0,0
20090214,0,1,6,5,0,0,0,0,0,0,0,0,0
20090215,0,2,6,4,0,0,0,0,0,0,0,0,0
20090216,0,2,6,3,0,0,0,0,0,0,0,0,0
20090217,0,2,6,3,0,0,0,0,0,0,0,0,0
20090218,0,2,6,3,0,0,0,0,0,0,0,0,0
20090219,0,2,5,2,0,0,0,0,0,0,0,0,0
20090220,0,2,4,2,0,0,0,0,0,0,0,0,0
20090221,0,3,5,3,0,0,0,0,0,0,0,0,0
20090222,0,3,5,3,0,0,0,0,0,0,0,0,0
20090223,0,3,5,3,0,0,0,0,0,0,0,0,0
20090224,0,3,5,3,0,0,0,0,0,0,0,0,0
20090225,0,2,4,3,0,0,0,0,0,0,0,0,0
20090226,0,1,4,3,0,0,0,0,0,0,0,0,0
20090227,0,1,4,2,0,0,0,0,0,0,0,0,0
20090228,0,1,4,2,0,0,0,0,0,0,0,0,0
20090301,0,1,5,3,0,0,0,0,0,0,0,0,0
20090302,0,1,6,4,0,0,0,0,0,0,0,0,0
20090303,0,0,6,4,0,0,0,0,0,0,0,0,0
20090304,0,1,7,5,0,0,0,0,0,0,0,0,0
20090305,0,1,8,5,0,0,0,0,0,0,0,0,0
20090306,0,2,9,5,0,0,0,0,0,0,0,0,0
20090307,0,3,10,6,0,0,0,0,0,0,0,0,0
20090308,0,4,10,7,0,0,0,0,0,0,0,0,0
20090309,0,4,10,8,0,0,0,0,0,0,0,0,0
20090310,0,4,10,8,0,0,0,0,0,0,0,0,0
20090311,0,4,9,7,0,0,0,0,0,0,0,0,0
20090312,0,4,8,6,0,0,0,0,0,0,0,0,0
20090313,0,4,7,5,0,0,0,0,0,0,0,0,0
20090314,0,3,6,4,0,0,0,0,0,0,0,0,0
20090315,0,3,6,5,0,0,0,0,0,0,0,0,0
20090316,0,2,5,5,0,0,0,0,0,0,0,0,0
20090317,0,1,4,4,0,0,0,0,0,0,0,0,0
20090318,0,0,3,3,0,0,0,0,0,0,0,0,0
20090319,0,0,2,2,0,0,0,0,0,0,0,0,0
20090320,0,0,1,1,0,0,0,0,0,0,0,0,0
20090321,0,0,2,1,0,0,0,0,0,0,0,0,0
20090322,0,0,2,1,0,0,0,0,0,0,0,0,0
20090323,0,0,2,1,0,0,0,0,0,0,0,0,0
20090324,0,0,3,2,0,0,0,0,0,0,0,0,0
20090325,0,1,2,1,0,0,0,0,0,0,0,0,0
20090326,0,1,3,1,0,0,0,0,0,0,0,0,0
20090327,0,1,3,1,0,0,0,0,0,0,0,0,0
20090328,0,1,3,1,0,0,0,0,0,0,0,0,0
20090329,0,2,4,2,0,0,0,0,0,0,0,0,0
20090330,0,3,5,3,0,0,0,0,0,0,0,0,0
20090331,0,3,4,3,0,0,0,0,0,0,0,0,0
20090401,0,3,5,4,0,0,0,0,0,0,0,0,0
20090402,0,3,6,5,0,0,0,0,0,0,0,0,0
20090403,0,3,5,4,0,0,0,0,0,0,0,0,0
20090404,0,2,5,4,0,0,0,0,0,0,0,0,0
20090405,0,2,4,4,0,0,0,0,0,0,0,0,0
20090406,0,3,5,5,0,0,0,0,0,0,0,0,0
20090407,0,3,6,5,0,0,0,0,0,0,0,0,0
20090408,0,2,6,4,0,0,0,0,0,0,0,0,0
20090409,0,1,6,4,0,0,0,0,0,0,0,0,0
20090410,0,1,7,4,0,0,0,0,0,0,0,0,0
20090411,0,1,7,3,0,0,0,0,0,0,0,0,0
20090412,0,1,6,2,0,0,0,0,0,0,0,0,0
20090413,0,1,6,2,0,0,0,0,0,0,0,0,0
20090414,0,2,6,2,0,0,0,0,0,0,0,0,0
20090415,0,3,7,2,0,0,0,0,0,0,0,0,0
20090416,0,2,6,1,0,0,0,0,0,0,0,0,0
20090417,0,3,5,1,0,0,0,0,0,0,0,0,0
20090418,0,4,5,2,0,0,0,0,0,0,0,0,0
20090419,0,4,4,1,0,0,0,0,0,0,0,0,0
20090420,0,4,3,1,0,0,0,0,0,0,0,0,0
20090421,0,4,2,1,0,0,0,0,0,0,0,0,0
20090422,0,4,2,1,0,0,0,0,0,0,0,0,0
20090423,0,4,2,1,0,0,0,0,0,0,0,0,0
20090424,0,3,2,1,0,0,0,0,0,0,0,0,0
20090425,0,2,1,1,0,0,0,0,0,0,0,0,0
20090426,0,3,2,2,0,0,0,0,0,0,0,0,0
20090427,0,2,3,2,0,0,0,0,0,0,0,0,0
20090428,0,1,3,1,0,0,0,0,0,0,0,0,0
20090429,0,1,3,1,0,0,0,0,0,0,0,0,0
20090430,0,1,3,1,0,0,0,0,0,0,0,0,0
20090501,0,1,3,1,0,0,0,0,0,0,0,0,1
20090502,0,1,3,1,0,0,0,0,0,0,0,0,2
20090503,0,1,3,1,0,0,0,0,0,0,0,0,3
20090504,0,1,4,1,0,0,0,0,0,0,0,1,4
20090505,0,1,5,1,0,0,0,0,0,0,0,2,5
20090506,0,0,5,0,0,0,0,0,0,0,0,2,6
20090507,0,0,4,0,0,0,0,0,0,0,0,3,7
20090508,0,0,3,0,0,0,0,0,0,0,0,4,8
20090509,0,0,3,0,0,0,0,0,0,0,0,5,9
20090510,0,0,3,0,0,0,0,0,0,0,0,6,10
20090511,0,0,3,0,0,0,0,0,0,0,0,7,10
20090512,0,0,3,0,0,0,0,0,0,0,0,8,10
20090513,0,0,3,0,0,0,0,0,0,0,0,9,10
20090514,0,0,3,0,0,0,0,0,0,0,0,9,10
20090515,0,0,2,0,0,0,0,0,0,0,0,8,9
20090516,0,0,1,0,0,0,0,0,0,0,0,8,8
20090517,0,0,1,0,1,0,0,0,0,0,0,7,7
20090518,0,1,1,0,2,0,0,0,0,0,0,6,6
20090519,0,2,2,0,3,0,0,0,0,0,0,5,5
20090520,0,3,3,0,4,0,0,0,0,0,0,4,4
20090521,0,3,3,0,5,0,0,0,0,0,0,3,3
20090522,0,4,3,0,5,0,0,0,0,0,0,2,2
20090523,0,5,3,0,5,0,0,0,0,0,0,1,1
20090524,0,5,2,0,5,0,0,0,0,0,0,0,0
20090525,0,6,3,0,5,0,0,0,0,0,0,0,0
20090526,0,7,3,0,5,0,0,0,0,0,0,0,0
20090527,0,8,4,0,5,0,0,0,0,0,0,0,0
20090528,0,8,5,0,5,1,0,0,0,0,0,0,0
20090529,0,7,5,0,5,2,0,0,0,0,0,0,0
20090530,0,6,4,0,4,2,0,0,0,0,0,0,0
20090531,0,6,4,0,3,2,0,0,0,0,0,0,0
20090601,0,5,4,0,3,2,0,0,0,0,0,0,0
20090602,0,4,4,0,4,2,0,0,0,0,0,0,0
20090603,0,4,4,0,5,3,0,0,0,0,0,0,0
20090604,0,4,3,0,6,4,0,0,0,0,0,0,0
20090605,0,4,3,0,7,5,0,0,0,0,0,0,0
20090606,0,3,2,0,6,5,0,0,0,0,0,0,0
20090607,0,2,1,0,6,4,0,0,0,0,0,0,0
20090608,0,2,0,0,6,3,0,0,0,0,0,0,0
20090609,0,2,0,0,7,3,0,0,0,0,0,0,0
20090610,0,2,0,0,8,4,0,0,0,0,0,0,0
20090611,0,2,0,0,9,5,0,0,0,0,0,0,0
20090612,0,3,0,0,9,6,0,0,0,0,0,0,0
20090613,0,4,0,0,9,6,0,0,0,0,0,0,0
20090614,0,4,0,0,9,5,0,0,0,0,0,0,1
20090615,0,4,0,0,9,4,0,0,0,0,0,1,2
20090616,0,5,0,0,10,4,0,0,0,0,0,2,3
20090617,0,6,0,0,9,4,0,0,0,0,1,3,4
20090618,0,6,0,0,9,4,0,0,0,0,1,4,5
20090619,0,6,0,0,9,4,0,0,0,0,1,5,6
20090620,0,6,0,0,9,4,1,0,0,0,2,6,7
20090621,0,6,0,0,9,4,2,0,0,1,3,7,8
20090622,0,5,0,0,9,4,3,0,1,2,4,8,9
20090623,0,4,0,0,9,4,4,0,2,3,5,9,10
20090624,0,3,0,0,9,4,4,0,2,3,5,10,10
20090625,0,2,0,0,9,4,4,0,2,3,5,10,10
20090626,0,2,0,0,9,4,4,0,2,3,5,10,10
20090627,0,1,0,0,10,5,4,0,2,3,4,10,10
20090628,0,1,0,0,10,6,4,0,2,3,4,10,10
20090629,0,1,0,0,10,7,4,0,2,3,4,9,10
20090630,0,1,0,0,10,7,3,0,2,3,3,8,10
20090701,0,1,0,0,10,6,2,0,2,2,2,7,10
20090702,0,1,0,0,10,5,1,0,1,1,1,6,9
20090703,0,1,0,0,10,5,0,0,0,0,0,5,8
20090704,0,2,0,0,10,6,0,0,0,0,0,4,7
20090705,0,3,0,0,10,7,0,0,0,0,0,3,6
20090706,0,2,0,0,10,8,0,0,0,0,0,2,5
20090707,0,2,0,0,10,7,0,0,0,0,0,1,4
20090708,0,2,0,0,9,6,0,0,0,0,0,0,3
20090709,0,2,0,0,8,5,0,0,0,0,0,1,3
20090710,0,2,0,0,7,4,0,0,0,0,1,2,3
20090711,0,2,0,0,6,4,0,0,0,0,2,3,3
20090712,0,2,0,0,5,4,0,0,0,0,2,4,4
20090713,0,2,0,0,4,3,0,0,0,1,3,5,5
20090714,0,1,0,0,3,2,0,1,1,2,4,6,6
20090715,0,0,0,0,2,1,0,1,1,3,5,7,7
20090716,0,0,0,0,1,0,0,1,1,3,5,8,8
20090717,0,0,0,0,0,0,1,1,1,3,5,9,9
20090718,0,0,0,0,0,0,2,1,2,4,6,10,10
20090719,0,0,0,0,1,1,3,1,2,5,7,10,10
20090720,0,0,0,0,2,2,3,1,2,5,6,10,10
20090721,0,0,0,0,2,2,3,1,2,5,5,9,9
20090722,0,0,0,0,2,2,3,1,2,5,5,8,8
20090723,0,0,0,0,3,2,3,1,2,4,4,7,7
20090724,0,0,0,0,4,3,3,0,1,3,3,6,6
20090725,0,0,0,0,5,4,3,0,1,2,2,5,5
20090726,0,0,0,0,6,5,3,0,1,2,2,4,4
20090727,0,0,0,0,7,5,2,0,1,2,2,3,3
20090728,0,0,0,0,8,5,1,0,0,1,1,2,2
20090729,0,0,0,0,8,4,0,0,0,0,0,1,1
20090730,0,0,0,0,8,3,0,0,0,0,0,0,0
20090731,0,0,0,0,8,3,0,0,0,0,0,0,0
20090801,0,0,0,0,8,3,0,0,0,0,0,1,1
20090802,0,0,0,0,7,3,0,0,0,0,0,2,2
20090803,0,0,0,0,6,2,0,0,0,0,0,3,3
20090804,0,0,0,0,6,2,0,0,0,0,0,4,4
20090805,0,0,0,0,6,2,0,0,0,0,0,5,5
20090806,0,0,0,0,6,3,1,0,0,0,0,6,6
20090807,0,0,0,0,6,4,2,0,0,1,1,7,7
20090808,0,0,0,0,6,5,3,1,1,2,2,8,8
20090809,0,0,0,0,6,6,4,2,2,3,3,9,9
20090810,0,0,0,0,7,7,5,2,3,4,4,10,10
20090811,0,0,0,0,8,8,5,2,3,4,5,10,10
20090812,0,0,0,0,9,9,5,2,3,4,5,10,10
20090813,0,0,0,0,10,10,5,2,3,4,5,9,10
20090814,0,0,0,0,10,9,5,2,3,4,5,8,10
20090815,0,0,0,0,10,8,5,2,3,4,5,7,10
20090816,0,0,0,0,9,7,4,2,3,4,5,6,10
20090817,0,0,0,0,8,6,3,2,3,3,4,5,10
20090818,0,0,0,0,7,5,2,1,2,2,3,4,10
20090819,0,0,0,0,6,4,1,0,1,1,2,3,10
20090820,0,0,0,0,5,3,0,0,0,0,1,2,10
20090821,0,0,0,0,4,2,0,0,0,0,0,1,10
20090822,0,0,0,0,3,1,0,0,0,0,0,0,10
20090823,0,0,0,0,2,0,0,0,0,0,0,0,10
20090824,0,0,0,0,1,0,0,0,0,0,0,0,10
20090825,0,0,0,0,0,0,0,0,0,0,0,0,10
20090826,0,0,0,0,0,0,0,0,0,0,0,0,10
20090827,0,0,0,0,0,0,0,0,0,0,0,0,10
20090828,0,0,0,0,0,0,0,0,0,0,0,0,10
20090829,0,0,0,0,0,0,0,0,0,0,0,0,10
20090830,0,0,0,0,0,0,0,0,0,0,0,0,10
20090831,0,0,0,0,0,0,0,0,0,0,0,0,10
20090901,0,0,0,0,0,0,0,0,0,0,0,0,10
20090902,0,0,0,0,0,0,0,0,0,0,0,0,10
20090903,0,0,1,1,0,0,0,0,0,0,0,0,10
20090904,0,0,2,2,0,0,0,0,0,0,0,1,10
20090905,0,0,3,2,0,0,0,0,0,0,0,2,10
20090906,0,0,4,2,0,0,0,0,0,0,0,2,10
20090907,0,0,4,2,0,0,0,0,0,0,0,2,10
20090908,0,0,5,2,0,0,0,0,0,0,0,2,10
20090909,0,0,6,2,0,0,0,0,0,0,0,3,10
20090910,0,0,7,2,0,0,0,0,0,0,0,4,10
20090911,0,0,7,2,0,0,0,0,0,0,0,5,10
20090912,0,0,7,2,0,0,0,0,0,0,0,6,10
20090913,0,0,6,1,0,0,0,0,0,0,1,7,10
20090914,0,0,5,0,1,0,0,0,0,1,2,7,10
20090915,0,0,4,0,2,1,0,0,0,1,2,7,10
20090916,0,0,3,0,3,2,0,0,0,1,2,8,10
20090917,0,0,3,0,3,2,0,0,0,1,2,8,10
20090918,0,0,2,0,3,2,0,0,0,1,2,8,10
20090919,0,0,1,0,3,2,0,0,0,1,2,7,10
20090920,0,0,1,0,3,2,0,0,0,1,2,6,10
20090921,0,0,1,0,3,2,0,0,0,1,2,5,10
20090922,0,0,1,0,3,2,0,0,0,1,2,4,9
20090923,0,0,1,0,3,2,0,0,0,1,1,3,8
20090924,0,0,1,0,2,2,0,0,0,0,0,2,7
20090925,0,0,1,0,1,1,0,0,0,0,0,1,6
20090926,0,0,1,0,0,0,0,0,0,0,0,1,6
20090927,0,0,1,0,0,0,0,0,0,0,0,2,6
20090928,0,0,1,0,0,0,0,0,0,0,0,3,6
20090929,0,1,2,1,0,0,0,0,0,0,0,3,6
20090930,0,2,1,1,0,0,0,0,0,0,0,3,6
20091001,0,3,1,1,0,0,0,0,0,0,0,3,6
20091002,0,4,1,1,0,0,0,0,0,0,0,3,7
20091003,0,5,2,2,0,0,1,0,0,0,0,4,8
20091004,0,5,3,3,0,0,2,0,0,0,1,5,9
20091005,0,5,4,4,0,0,3,0,0,1,2,6,10
20091006,0,5,5,5,0,0,4,0,0,2,3,6,10
20091007,0,5,6,6,0,0,5,0,0,3,4,6,10
20091008,0,5,7,7,0,0,5,0,0,3,5,6,10
20091009,0,4,7,7,0,0,5,0,0,3,5,7,10
20091010,0,3,8,8,0,0,5,0,0,3,5,8,10
20091011,0,2,9,9,0,0,5,0,0,3,5,9,10
20091012,0,1,10,10,0,0,5,0,0,3,5,10,10
20091013,0,0,10,10,0,0,4,0,0,3,5,9,10
20091014,0,0,10,10,0,0,3,0,0,3,4,8,10
20091015,0,0,10,10,0,0,2,0,0,2,3,7,10
20091016,0,0,10,10,0,0,1,0,0,1,2,6,10
20091017,0,0,10,9,0,0,0,0,0,0,1,5,10
20091018,0,0,10,8,0,0,0,0,0,0,0,4,10
20091019,0,0,9,7,0,0,0,0,0,0,0,3,10
20091020,0,0,9,6,0,0,0,0,0,0,0,2,10
20091021,0,0,9,6,0,0,0,0,0,0,0,2,10
20091022,0,0,9,6,0,0,0,0,0,0,0,2,10
20091023,0,0,9,6,0,0,0,0,0,0,1,3,10
20091024,0,0,9,6,0,0,0,0,0,0,2,4,10
20091025,0,0,9,6,0,0,0,0,0,0,3,5,10
20091026,0,0,8,5,0,0,0,0,0,0,3,6,10
20091027,0,0,8,6,0,0,0,0,0,0,3,6,10
20091028,0,0,7,6,0,0,0,0,0,0,3,6,10
20091029,0,0,7,6,0,0,0,0,0,0,3,6,10
20091030,0,0,6,6,0,0,0,0,0,0,3,7,10
20091031,0,0,5,5,0,0,0,0,0,0,3,7,10
20091101,0,0,4,4,0,0,0,0,0,0,3,7,10
20091102,0,0,4,4,0,0,0,0,0,0,2,7,10
20091103,0,0,4,4,0,0,0,0,0,0,1,7,10
20091104,0,0,4,4,0,0,0,0,0,0,0,7,10
20091105,0,0,4,4,0,0,0,0,0,0,0,6,9
20091106,0,0,3,3,0,0,0,0,0,0,0,6,8
20091107,0,0,3,3,0,0,0,0,0,0,0,6,8
20091108,0,0,3,3,0,0,0,0,0,0,0,6,8
20091109,0,0,3,3,0,0,0,0,0,0,0,5,8
20091110,0,0,3,3,0,0,0,0,0,0,0,4,8
20091111,0,1,3,3,0,0,0,0,0,0,0,3,8
20091112,0,1,3,3,0,0,0,0,0,0,0,2,7
20091113,0,1,2,2,0,0,0,0,0,0,0,1,6
20091114,0,2,1,1,0,0,0,0,0,0,0,0,5
20091115,0,2,2,2,0,0,0,0,0,0,0,0,5
20091116,0,2,2,2,0,0,0,0,0,0,0,0,5
20091117,0,3,3,3,0,0,0,0,0,0,0,0,4
20091118,0,3,4,4,0,0,0,0,0,0,0,0,3
20091119,0,3,5,5,0,0,0,0,0,0,0,0,2
20091120,0,3,6,6,0,0,0,0,0,0,0,0,1
20091121,0,2,7,7,0,0,0,0,0,0,0,0,1
20091122,0,2,7,7,0,0,0,0,0,0,0,0,2
20091123,0,2,8,8,0,0,0,0,0,0,0,0,3
20091124,0,1,9,9,0,0,0,0,0,0,0,0,4
20091125,0,1,9,8,0,0,0,0,0,0,0,0,5
20091126,0,1,10,9,0,0,0,0,0,0,0,0,6
20091127,0,0,9,8,0,0,0,0,0,0,0,0,7
20091128,0,0,9,8,0,0,0,0,0,0,0,0,8
20091129,0,0,9,8,0,0,0,0,0,0,0,0,9
20091130,0,0,9,8,0,0,0,0,0,0,0,0,10
20091201,0,0,9,8,0,0,0,0,0,0,0,0,10
20091202,0,0,9,7,0,0,0,0,0,0,0,0,10
20091203,0,0,9,7,0,0,0,0,0,0,0,0,10
20091204,0,0,9,7,0,0,0,0,0,0,0,0,10
20091205,0,0,9,7,0,0,0,0,0,0,0,0,10
20091206,0,0,9,7,0,0,0,0,0,0,0,0,10
20091207,0,0,9,7,0,0,0,0,0,0,0,0,9
20091208,0,0,8,6,0,0,0,0,0,0,0,0,8
20091209,0,0,7,5,0,0,0,0,0,0,0,0,7
20091210,0,0,6,4,0,0,0,0,0,0,0,0,6
20091211,0,1,5,3,0,0,0,0,0,0,0,0,5
20091212,0,1,5,4,0,0,0,0,0,0,0,0,4
20091213,0,1,4,3,0,0,0,0,0,0,0,0,3
20091214,0,1,4,2,0,0,0,0,0,0,0,0,2
20091215,0,1,4,3,0,0,0,0,0,0,0,0,1
20091216,0,1,3,2,0,0,0,0,0,0,0,0,0
20091217,0,1,4,3,0,0,0,0,0,0,0,0,0
20091218,0,1,5,4,0,0,0,0,0,0,0,0,0
20091219,0,1,6,5,0,0,0,0,0,0,0,0,0
20091220,0,1,7,6,0,0,0,0,0,0,0,0,0
20091221,1,0,8,7,0,0,0,0,0,0,0,0,0
20091222,1,0,8,6,0,0,0,0,0,0,0,0,0
20091223,1,0,8,6,0,0,0,0,0,0,0,0,0
20091224,1,0,7,6,0,0,0,0,0,0,0,0,0
20091225,1,0,6,5,0,0,0,0,0,0,0,0,0
20091226,1,1,7,6,0,0,0,0,0,0,0,0,0
20091227,1,1,7,6,0,0,0,0,0,0,0,0,0
20091228,1,1,7,6,0,0,0,0,0,0,0,0,0
20091229,1,1,7,5,0,0,0,0,0,0,0,0,0
20091230,1,1,6,4,0,0,0,0,0,0,0,0,0
20091231,0,1,6,4,0,0,0,0,0,0,0,0,0
20100101,0,1,6,5,0,0,0,0,0,0,0,0,0
20100102,0,1,6,5,0,0,0,0,0,0,0,0,0
20100103,0,2,6,5,0,0,0,0,0,0,0,0,0
20100104,0,2,7,5,0,0,0,0,0,0,0,0,0
20100105,0,1,7,5,0,0,0,0,0,0,0,0,0
20100106,0,1,7,5,0,0,0,0,0,0,0,0,0
20100107,0,1,7,5,0,0,0,0,0,0,0,0,0
20100108,0,1,7,6,0,0,0,0,0,0,0,0,0
20100109,0,1,8,7,0,0,0,0,0,0,0,0,0
20100110,0,1,7,6,0,0,0,0,0,0,0,0,0
20100111,0,1,6,5,0,0,0,0,0,0,0,0,0
20100112,0,2,6,5,0,0,0,0,0,0,0,0,0
20100113,1,1,6,5,0,0,0,0,0,0,0,0,0
20100114,2,1,6,5,0,0,0,0,0,0,0,0,0
20100115,2,1,5,4,0,0,0,0,0,0,0,0,0
20100116,2,1,4,3,0,0,0,0,0,0,0,0,0
20100117,2,1,4,3,0,0,0,0,0,0,0,0,0
20100118,2,1,4,3,0,0,0,0,0,0,0,0,0
20100119,2,1,3,2,0,0,0,0,0,0,0,0,1
20100120,2,1,3,2,0,0,0,0,0,0,0,0,2
20100121,2,1,3,2,0,0,0,0,0,0,0,0,3
20100122,2,1,4,3,0,0,0,0,0,0,0,0,3
20100123,1,1,5,4,0,0,0,0,0,0,0,0,3
20100124,0,1,5,5,0,0,0,0,0,0,0,0,3
20100125,0,1,5,5,0,0,0,0,0,0,0,0,3
20100126,0,2,6,6,0,0,0,0,0,0,0,0,3
20100127,0,2,5,5,0,0,0,0,0,0,0,0,3
20100128,0,2,4,4,0,0,0,0,0,0,0,0,3
20100129,0,3,5,4,0,0,0,0,0,0,0,0,2
